query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000184,best spices,2,item_000478,0.816937,2
query_000184,best spices,3,item_000272,0.816175,2
query_000184,best spices,4,item_000013,0.811276,2
query_000184,best spices,5,item_000264,0.811276,2
query_000184,best spices,6,item_000066,0.810737,2
query_000184,best spices,7,item_000185,0.810737,2
query_000184,best spices,8,item_000479,0.810737,2
query_000184,best spices,9,item_000026,0.802273,2
query_000184,best spices,10,item_000092,0.800824,2
query_000184,best spices,11,item_000282,0.800824,2
query_000184,best spices,12,item_000280,0.796948,2
query_000184,best spices,13,item_000335,0.789497,2
query_000184,best spices,14,item_000237,0.789354,2
query_000184,best spices,15,item_000274,0.789354,2
query_000184,best spices,16,item_000306,0.789354,2
query_000184,best spices,17,item_000025,0.780404,2
query_000184,best spices,18,item_000463,0.780404,2
query_000184,best spices,19,item_000089,0.775913,2
query_000184,best spices,20,item_000187,0.775434,2
query_000185,PeakAscent Fitness Equipment,1,item_000224,0.835905,2
query_000185,PeakAscent Fitness Equipment,2,item_000460,0.835905,2
query_000185,PeakAscent Fitness Equipment,3,item_000008,0.831909,2
query_000185,PeakAscent Fitness Equipment,4,item_000035,0.831909,2
query_000185,PeakAscent Fitness Equipment,5,item_000239,0.831909,2
query_000185,PeakAscent Fitness Equipment,6,item_000441,0.831733,2
query_000185,PeakAscent Fitness Equipment,7,item_000266,0.827481,2
query_000185,PeakAscent Fitness Equipment,8,item_000262,0.826045,2
query_000185,PeakAscent Fitness Equipment,9,item_000449,0.826045,2
query_000185,PeakAscent Fitness Equipment,10,item_000357,0.820085,2
query_000185,PeakAscent Fitness Equipment,11,item_000336,0.820054,2
query_000185,PeakAscent Fitness Equipment,12,item_000033,0.819880,2
query_000185,PeakAscent Fitness Equipment,13,item_000076,0.817832,2
query_000185,PeakAscent Fitness Equipment,14,item_000258,0.817389,2
query_000185,PeakAscent Fitness Equipment,15,item_000261,0.817389,2
query_000185,PeakAscent Fitness Equipment,16,item_000325,0.815253,2
query_000185,PeakAscent Fitness Equipment,17,item_000351,0.815253,2
query_000185,PeakAscent Fitness Equipment,18,item_000050,0.812021,2
query_000185,PeakAscent Fitness Equipment,19,item_000314,0.812021,2
query_000185,PeakAscent Fitness Equipment,20,item_000482,0.812021,2
query_000186,FunCraft board games review,1,item_000163,0.757904,1
query_000186,FunCraft board games review,2,item_000390,0.757904,1
query_000186,FunCraft board games review,3,item_000021,0.732852,1
query_000186,FunCraft board games review,4,item_000222,0.732852,1
query_000186,FunCraft board games review,5,item_000300,0.732852,1
query_000186,FunCraft board games review,6,item_000120,0.727855,1
query_000186,FunCraft board games review,7,item_000448,0.714099,1
query_000186,FunCraft board games review,8,item_000392,0.709497,1
query_000186,FunCraft board games review,9,item_000028,0.706470,1
query_000186,FunCraft board games review,10,item_000370,0.700634,1
query_000186,FunCraft board games review,11,item_000456,0.700634,1
query_000186,FunCraft board games review,12,item_000245,0.695166,1
query_000186,FunCraft board games review,13,item_000427,0.693598,1
query_000186,FunCraft board games review,14,item_000454,0.693598,1
query_000186,FunCraft board games review,15,item_000141,0.692751,1
query_000186,FunCraft board games review,16,item_000285,0.692751,1
query_000186,FunCraft board games review,17,item_000315,0.692751,1
query_000186,FunCraft board games review,18,item_000248,0.690148,1
query_000186,FunCraft board games review,19,item_000059,0.675452,1
query_000186,FunCraft board games review,20,item_000124,0.675452,1
query_000187,affordable swimming for everyday use,1,item_000121,0.440152,0
query_000187,affordable swimming for everyday use,2,item_000183,0.433612,0
query_000187,affordable swimming for everyday use,3,item_000231,0.433612,0
query_000187,affordable swimming for everyday use,4,item_000417,0.433612,0
query_000187,affordable swimming for everyday use,5,item_000344,0.417462,0
query_000187,affordable swimming for everyday use,6,item_000117,0.411427,0
query_000187,affordable swimming for everyday use,7,item_000217,0.411427,0
query_000187,affordable swimming for everyday use,8,item_000228,0.411427,0
query_000187,affordable swimming for everyday use,9,item_000160,0.405801,0
query_000187,affordable swimming for everyday use,10,item_000497,0.405801,0
query_000187,affordable swimming for everyday use,11,item_000094,0.398643,0
query_000187,affordable swimming for everyday use,12,item_000194,0.398643,0
query_000187,affordable swimming for everyday use,13,item_000202,0.398643,0
query_000187,affordable swimming for everyday use,14,item_000418,0.398643,0
query_000187,affordable swimming for everyday use,15,item_000062,0.396496,2
query_000187,affordable swimming for everyday use,16,item_000214,0.396496,2
query_000187,affordable swimming for everyday use,17,item_000102,0.392964,0
query_000187,affordable swimming for everyday use,18,item_000299,0.392964,0
query_000187,affordable swimming for everyday use,19,item_000310,0.392964,0
query_000187,affordable swimming for everyday use,20,item_000015,0.391105,0
query_000188,CoreWave Smartphones,1,item_000334,0.851701,2
query_000188,CoreWave Smartphones,2,item_000352,0.851701,2
query_000188,CoreWave Smartphones,3,item_000323,0.851023,2
query_000188,CoreWave Smartphones,4,item_000355,0.841004,2
query_000188,CoreWave Smartphones,5,item_000492,0.831937,2
query_000188,CoreWave Smartphones,6,item_000343,0.821013,2
query_000188,CoreWave Smartphones,7,item_000360,0.821013,2
query_000188,CoreWave Smartphones,8,item_000373,0.821013,2
query_000188,CoreWave Smartphones,9,item_000093,0.819219,3
query_000188,CoreWave Smartphones,10,item_000419,0.818730,2
query_000188,CoreWave Smartphones,11,item_000102,0.818329,2
query_000188,CoreWave Smartphones,12,item_000299,0.818329,2
query_000188,CoreWave Smartphones,13,item_000310,0.818329,2
query_000188,CoreWave Smartphones,14,item_000209,0.818267,2
query_000188,CoreWave Smartphones,15,item_000346,0.818267,2
query_000188,CoreWave Smartphones,16,item_000344,0.813470,2
query_000188,CoreWave Smartphones,17,item_000240,0.812246,2
query_000188,CoreWave Smartphones,18,item_000320,0.812246,2
query_000188,CoreWave Smartphones,19,item_000005,0.808246,2
query_000188,CoreWave Smartphones,20,item_000430,0.807529,2
query_000189,best shoes,1,item_000054,0.686006,0
query_000189,best shoes,2,item_000370,0.677584,0
query_000189,best shoes,3,item_000456,0.677584,0
query_000189,best shoes,4,item_000245,0.676899,0
query_000189,best shoes,5,item_000142,0.676000,0
query_000189,best shoes,6,item_000494,0.671845,0
query_000189,best shoes,7,item_000248,0.671648,0
query_000189,best shoes,8,item_000448,0.669437,0
query_000189,best shoes,9,item_000115,0.666789,0
query_000189,best shoes,10,item_000021,0.664015,0
query_000189,best shoes,11,item_000222,0.664015,0
query_000189,best shoes,12,item_000300,0.664015,0
query_000189,best shoes,13,item_000028,0.661981,0
query_000189,best shoes,14,item_000034,0.661796,0
query_000189,best shoes,15,item_000496,0.661796,0
query_000189,best shoes,16,item_000163,0.661078,0
query_000189,best shoes,17,item_000390,0.661078,0
query_000189,best shoes,18,item_000032,0.659088,0
query_000189,best shoes,19,item_000091,0.659088,0
query_000189,best shoes,20,item_000392,0.659064,0
query_000190,AtlasBooks Comics,1,item_000041,0.841649,3
query_000190,AtlasBooks Comics,2,item_000328,0.838713,3
query_000190,AtlasBooks Comics,3,item_000007,0.834394,3
query_000190,AtlasBooks Comics,4,item_000276,0.834394,3
query_000190,AtlasBooks Comics,5,item_000246,0.830394,3
query_000190,AtlasBooks Comics,6,item_000271,0.830394,3
query_000190,AtlasBooks Comics,7,item_000313,0.830394,3
query_000190,AtlasBooks Comics,8,item_000398,0.829247,3
query_000190,AtlasBooks Comics,9,item_000100,0.827910,3
query_000190,AtlasBooks Comics,10,item_000200,0.827910,3
query_000190,AtlasBooks Comics,11,item_000203,0.827910,3
query_000190,AtlasBooks Comics,12,item_000487,0.826118,3
query_000190,AtlasBooks Comics,13,item_000165,0.825244,3
query_000190,AtlasBooks Comics,14,item_000030,0.824133,3
query_000190,AtlasBooks Comics,15,item_000447,0.818811,3
query_000190,AtlasBooks Comics,16,item_000341,0.818777,3
query_000190,AtlasBooks Comics,17,item_000014,0.817519,3
query_000190,AtlasBooks Comics,18,item_000265,0.817519,3
query_000190,AtlasBooks Comics,19,item_000004,0.814197,3
query_000190,AtlasBooks Comics,20,item_000127,0.813560,3
query_000191,PenPoint Press Non-Fiction,1,item_000054,0.888724,0
query_000191,PenPoint Press Non-Fiction,2,item_000115,0.878569,0
query_000191,PenPoint Press Non-Fiction,3,item_000370,0.822485,0
query_000191,PenPoint Press Non-Fiction,4,item_000456,0.822485,0
query_000191,PenPoint Press Non-Fiction,5,item_000106,0.802985,0
query_000191,PenPoint Press Non-Fiction,6,item_000302,0.788204,0
query_000191,PenPoint Press Non-Fiction,7,item_000145,0.787163,0
query_000191,PenPoint Press Non-Fiction,8,item_000465,0.787163,0
query_000191,PenPoint Press Non-Fiction,9,item_000074,0.780088,0
query_000191,PenPoint Press Non-Fiction,10,item_000311,0.780088,0
query_000191,PenPoint Press Non-Fiction,11,item_000350,0.780088,0
query_000191,PenPoint Press Non-Fiction,12,item_000386,0.778514,0
query_000191,PenPoint Press Non-Fiction,13,item_000142,0.777588,0
query_000191,PenPoint Press Non-Fiction,14,item_000034,0.774659,0
query_000191,PenPoint Press Non-Fiction,15,item_000496,0.774659,0
query_000191,PenPoint Press Non-Fiction,16,item_000442,0.769841,0
query_000191,PenPoint Press Non-Fiction,17,item_000475,0.769841,0
query_000191,PenPoint Press Non-Fiction,18,item_000032,0.758792,0
query_000191,PenPoint Press Non-Fiction,19,item_000091,0.758792,0
query_000191,PenPoint Press Non-Fiction,20,item_000044,0.756682,0
query_000192,ReadersGate children's books review,1,item_000383,0.795878,1
query_000192,ReadersGate children's books review,2,item_000004,0.787715,1
query_000192,ReadersGate children's books review,3,item_000022,0.783376,1
query_000192,ReadersGate children's books review,4,item_000014,0.782100,1
query_000192,ReadersGate children's books review,5,item_000265,0.782100,1
query_000192,ReadersGate children's books review,6,item_000114,0.779783,1
query_000192,ReadersGate children's books review,7,item_000174,0.767021,1
query_000192,ReadersGate children's books review,8,item_000242,0.767021,1
query_000192,ReadersGate children's books review,9,item_000166,0.761294,1
query_000192,ReadersGate children's books review,10,item_000175,0.755824,1
query_000192,ReadersGate children's books review,11,item_000127,0.754293,1
query_000192,ReadersGate children's books review,12,item_000121,0.749953,1
query_000192,ReadersGate children's books review,13,item_000017,0.744149,1
query_000192,ReadersGate children's books review,14,item_000118,0.744149,1
query_000192,ReadersGate children's books review,15,item_000122,0.733048,1
query_000192,ReadersGate children's books review,16,item_000170,0.727236,1
query_000192,ReadersGate children's books review,17,item_000007,0.679051,1
query_000192,ReadersGate children's books review,18,item_000276,0.679051,1
query_000192,ReadersGate children's books review,19,item_000197,0.676769,1
query_000192,ReadersGate children's books review,20,item_000165,0.676324,1
query_000193,UrbanStitch Women's Dresses,1,item_000250,0.894482,2
query_000193,UrbanStitch Women's Dresses,2,item_000330,0.894482,2
query_000193,UrbanStitch Women's Dresses,3,item_000292,0.886364,2
query_000193,UrbanStitch Women's Dresses,4,item_000281,0.879793,2
query_000193,UrbanStitch Women's Dresses,5,item_000206,0.877813,2
query_000193,UrbanStitch Women's Dresses,6,item_000149,0.875822,2
query_000193,UrbanStitch Women's Dresses,7,item_000016,0.874434,3
query_000193,UrbanStitch Women's Dresses,8,item_000369,0.864802,3
query_000193,UrbanStitch Women's Dresses,9,item_000099,0.862412,2
query_000193,UrbanStitch Women's Dresses,10,item_000107,0.862412,2
query_000193,UrbanStitch Women's Dresses,11,item_000225,0.862412,2
query_000193,UrbanStitch Women's Dresses,12,item_000388,0.862412,2
query_000193,UrbanStitch Women's Dresses,13,item_000433,0.862412,2
query_000193,UrbanStitch Women's Dresses,14,item_000080,0.859419,2
query_000193,UrbanStitch Women's Dresses,15,item_000198,0.857059,3
query_000193,UrbanStitch Women's Dresses,16,item_000169,0.856991,3
query_000193,UrbanStitch Women's Dresses,17,item_000312,0.856991,3
query_000193,UrbanStitch Women's Dresses,18,item_000396,0.852638,2
query_000193,UrbanStitch Women's Dresses,19,item_000467,0.852638,2
query_000193,UrbanStitch Women's Dresses,20,item_000254,0.852004,2
query_000194,best lighting,1,item_000172,0.694216,2
query_000194,best lighting,2,item_000397,0.692520,1
query_000194,best lighting,3,item_000221,0.691456,1
query_000194,best lighting,4,item_000052,0.678505,2
query_000194,best lighting,5,item_000070,0.678505,2
query_000194,best lighting,6,item_000111,0.678505,2
query_000194,best lighting,7,item_000152,0.677140,2
query_000194,best lighting,8,item_000153,0.676906,2
query_000194,best lighting,9,item_000061,0.673799,1
query_000194,best lighting,10,item_000232,0.673172,1
query_000194,best lighting,11,item_000027,0.670931,2
query_000194,best lighting,12,item_000047,0.670931,2
query_000194,best lighting,13,item_000414,0.670931,2
query_000194,best lighting,14,item_000183,0.670639,2
query_000194,best lighting,15,item_000231,0.670639,2
query_000194,best lighting,16,item_000417,0.670639,2
query_000194,best lighting,17,item_000131,0.634987,2
query_000194,best lighting,18,item_000407,0.634987,2
query_000194,best lighting,19,item_000499,0.634987,2
query_000194,best lighting,20,item_000151,0.622284,1
query_000195,best textbooks,1,item_000004,0.841753,1
query_000195,best textbooks,2,item_000014,0.835231,1
query_000195,best textbooks,3,item_000265,0.835231,1
query_000195,best textbooks,4,item_000022,0.824511,1
query_000195,best textbooks,5,item_000383,0.822492,1
query_000195,best textbooks,6,item_000174,0.819230,1
query_000195,best textbooks,7,item_000242,0.819230,1
query_000195,best textbooks,8,item_000127,0.816039,1
query_000195,best textbooks,9,item_000114,0.814766,1
query_000195,best textbooks,10,item_000166,0.806795,1
query_000195,best textbooks,11,item_000121,0.805820,1
query_000195,best textbooks,12,item_000328,0.802017,1
query_000195,best textbooks,13,item_000165,0.798094,1
query_000195,best textbooks,14,item_000481,0.794431,1
query_000195,best textbooks,15,item_000007,0.793970,1
